logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190826032957_09020403_006_02-83.log:	   Memory (MB)          :     587        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190826161450_09100405_006_02-95.log:	   Memory (MB)          :    5589        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190827030418_09170403_006_02-82.log:	   Memory (MB)          :    1748        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190827154911_09250405_006_02-94.log:	   Memory (MB)          :    3310        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190830032137_09630403_006_02-85.log:	   Memory (MB)          :      311     8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190830160630_09710405_006_02-96.log:	   Memory (MB)          :    1239        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190831025558_09780403_006_02-84.log:	   Memory (MB)          :    2842        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190831154051_09860405_006_02-97.log:	   Memory (MB)          :    3229        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190903155810_10320405_006_02-8.log:	   Memory (MB)          :     264        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190904024737_10390403_006_02-7.log:	   Memory (MB)          :    2762        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190904153231_10470405_006_02-3.log:	   Memory (MB)          :    2379        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190908023918_11000403_006_02-1.log:	   Memory (MB)          :     353        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190908152412_11080405_006_02-6.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190908152412_11080405_006_02-6.log:	   Memory (MB)          :    3249        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190912023059_11610403_006_02-10.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190912023059_11610403_006_02-10.log:	   Memory (MB)          :    2365        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190912151552_11690405_006_02-13.log:	   Memory (MB)          :    7202        8192      8192 
