granule_url,granule_id,polygon,descriptor,polygon_full,size_mb,mem_request,dsk_request
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266486042/processed_ATL03_20190501093130_05060303_006_02.h5,ATL03_20190501093130_05060303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,445.87,8834MB,2614675KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266488651/processed_ATL03_20190510084911_06430303_006_02.h5,ATL03_20190510084911_06430303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,951.65,15375MB,3879125KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266490549/processed_ATL03_20190512093209_06740303_006_02.h5,ATL03_20190512093209_06740303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,357.78,7694MB,2394450KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266496296/processed_ATL03_20190509091450_06280303_006_02.h5,ATL03_20190509091450_06280303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,419.99,8499MB,2549975KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266503689/processed_ATL03_20190502090550_05210303_006_02.h5,ATL03_20190502090550_05210303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,855.35,14130MB,3638375KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266514554/processed_ATL03_20190508094029_06130303_006_02.h5,ATL03_20190508094029_06130303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,523.65,9840MB,2809125KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266606128/processed_ATL03_20190516092348_07350303_006_02.h5,ATL03_20190516092348_07350303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,347.62,7563MB,2369050KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266607650/processed_ATL03_20190519080649_07800303_006_02.h5,ATL03_20190519080649_07800303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,297.81,6919MB,2244525KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266607888/processed_ATL03_20190526081547_08870303_006_02.h5,ATL03_20190526081547_08870303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,393.06,8151MB,2482650KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266608084/processed_ATL03_20190517085808_07500303_006_02.h5,ATL03_20190517085808_07500303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,555.53,10252MB,2888825KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266608089/processed_ATL03_20190522082407_08260303_006_02.h5,ATL03_20190522082407_08260303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,470.56,9153MB,2676400KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266610530/processed_ATL03_20190514084050_07040303_006_02.h5,ATL03_20190514084050_07040303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,570.72,10448MB,2926800KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266610943/processed_ATL03_20190530080727_09480303_006_02.h5,ATL03_20190530080727_09480303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,448.87,8873MB,2622175KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266610949/processed_ATL03_20190515081511_07190303_006_02.h5,ATL03_20190515081511_07190303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,228.79,5868MB,2071975KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266612126/processed_ATL03_20190524090706_08570303_006_02.h5,ATL03_20190524090706_08570303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,1.15,1224MB,1502875KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266612221/processed_ATL03_20190531074148_09630303_006_02.h5,ATL03_20190531074148_09630303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,539.57,10046MB,2848925KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266612282/processed_ATL03_20190529083307_09330303_006_02.h5,ATL03_20190529083307_09330303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,732.37,12539MB,3330925KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266614994/processed_ATL03_20190525084127_08720303_006_02.h5,ATL03_20190525084127_08720303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,556.88,10269MB,2892200KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266615825/processed_ATL03_20190523204321_08490305_006_02.h5,ATL03_20190523204321_08490305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,43.91,2096MB,1609775KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266617235/processed_ATL03_20190506231641_05910305_006_02.h5,ATL03_20190506231641_05910305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,1.0,1221MB,1502500KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266619138/processed_ATL03_20190526210041_08950305_006_02.h5,ATL03_20190526210041_08950305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,604.62,10887MB,3011550KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266621770/processed_ATL03_20190523075828_08410303_006_02.h5,ATL03_20190523075828_08410303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,643.99,11396MB,3109975KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266621807/processed_ATL03_20190527075008_09020303_006_02.h5,ATL03_20190527075008_09020303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,544.45,10109MB,2861125KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266627326/processed_ATL03_20190521213440_08190305_006_02.h5,ATL03_20190521213440_08190305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,366.22,7804MB,2415550KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266628852/processed_ATL03_20190519222559_07890305_006_02.h5,ATL03_20190519222559_07890305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,529.12,9910MB,2822800KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266631061/processed_ATL03_20190513090630_06890303_006_02.h5,ATL03_20190513090630_06890303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,360.85,7734MB,2402125KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266633695/processed_ATL03_20190522210900_08340305_006_02.h5,ATL03_20190522210900_08340305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,758.66,12879MB,3396650KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266637083/processed_ATL03_20190520091526_07960303_006_02.h5,ATL03_20190520091526_07960303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,135.98,3974MB,1839950KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266639697/processed_ATL03_20190521084947_08110303_006_02.h5,ATL03_20190521084947_08110303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,546.73,10138MB,2866825KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266639703/processed_ATL03_20190501221623_05140305_006_02.h5,ATL03_20190501221623_05140305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,377.26,7946MB,2443150KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266641842/processed_ATL03_20190517214301_07580305_006_02.h5,ATL03_20190517214301_07580305_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,408.83,8355MB,2522075KB
