https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264807398/processed_ATL03_20221110123106_07751712_006_01.h5,ATL03_20221110123106_07751712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6964MB,2607867KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264807430/processed_ATL03_20221105143926_07001712_006_01.h5,ATL03_20221105143926_07001712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6841MB,2582587KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264807508/processed_ATL03_20221108132227_07451712_006_01.h5,ATL03_20221108132227_07451712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6295MB,2470694KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264807814/processed_ATL03_20221102142206_06541712_006_01.h5,ATL03_20221102142206_06541712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6392MB,2490640KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296366777/processed_ATL03_20221114010921_08291710_006_02.h5,ATL03_20221114010921_08291710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4801MB,2164107KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296366877/processed_ATL03_20221121011823_09361710_006_02.h5,ATL03_20221121011823_09361710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5378MB,2282587KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296366992/processed_ATL03_20221123002703_09661710_006_02.h5,ATL03_20221123002703_09661710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5492MB,2305974KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367069/processed_ATL03_20221113013500_08141710_006_02.h5,ATL03_20221113013500_08141710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5358MB,2278400KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367082/processed_ATL03_20221113233503_08281710_006_02.h5,ATL03_20221113233503_08281710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4699MB,2143334KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367280/processed_ATL03_20221120234405_09351710_006_02.h5,ATL03_20221120234405_09351710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4864MB,2177227KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367470/processed_ATL03_20221124233545_09961710_006_02.h5,ATL03_20221124233545_09961710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5032MB,2211600KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367574/processed_ATL03_20221121231825_09501710_006_02.h5,ATL03_20221121231825_09501710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4910MB,2186640KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367629/processed_ATL03_20221118010103_08901710_006_02.h5,ATL03_20221118010103_08901710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5565MB,2320934KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367631/processed_ATL03_20221129010144_10581710_006_02.h5,ATL03_20221129010144_10581710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4711MB,2145814KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367670/processed_ATL03_20221119003524_09051710_006_02.h5,ATL03_20221119003524_09051710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5359MB,2278720KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367684/processed_ATL03_20221127235306_10421710_006_02.h5,ATL03_20221127235306_10421710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6872MB,2589040KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367753/processed_ATL03_20221125231007_10111710_006_02.h5,ATL03_20221125231007_10111710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4555MB,2113734KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367852/processed_ATL03_20221118230106_09041710_006_02.h5,ATL03_20221118230106_09041710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4140MB,2028640KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367860/processed_ATL03_20221129230147_10721710_006_02.h5,ATL03_20221129230147_10721710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4693MB,2141974KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367861/processed_ATL03_20221113000042_08131710_006_02.h5,ATL03_20221113000042_08131710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5244MB,2255094KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367868/processed_ATL03_20221117232646_08891710_006_02.h5,ATL03_20221117232646_08891710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5322MB,2271014KB
