,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
707,ATL03_20200210092444_06970610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200210092444_06970610_006_01.h5-1108.log,The job restarted too many times,False
708,ATL03_20200212100743_07280610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200212100743_07280610_006_01.h5-1109.log,The job restarted too many times,False
709,ATL03_20200213094203_07430610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200213094203_07430610_006_01.h5-1110.log,The job restarted too many times,False
710,ATL03_20200216095923_07890610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200216095923_07890610_006_01.h5-1111.log,The job restarted too many times,False
711,ATL03_20200216224707_07970612_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200216224707_07970612_006_01.h5-1112.log,The job restarted too many times,False
712,ATL03_20200217093344_08040610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200217093344_08040610_006_01.h5-1113.log,The job restarted too many times,False
713,ATL03_20200220095104_08500610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200220095104_08500610_006_01.h5-1116.log,The job restarted too many times,False
714,ATL03_20200222214729_08880612_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200222214729_08880612_006_01.h5-1119.log,The job restarted too many times,False
715,ATL03_20200224223028_09190612_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200224223028_09190612_006_01.h5-1120.log,The job restarted too many times,False
716,ATL03_20200228093424_09720610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200228093424_09720610_006_01.h5-1121.log,The job restarted too many times,False
717,ATL03_20200229090845_09870610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200229090845_09870610_006_01.h5-1122.log,The job restarted too many times,False
718,ATL03_20200301084305_10020610_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2019-20_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2019-20_1000_West_H-Hp-135549_ATL03_20200301084305_10020610_006_01.h5-1123.log,The job restarted too many times,False
719,ATL03_20201116092052_08120912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201116092052_08120912_006_01.h5-1124.log,The job restarted too many times,False
720,ATL03_20201117085513_08270912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201117085513_08270912_006_01.h5-1125.log,The job restarted too many times,False
721,ATL03_20201121193332_08950910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201121193332_08950910_006_01.h5-1126.log,The job restarted too many times,False
722,ATL03_20201122095533_09040912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201122095533_09040912_006_01.h5-1127.log,The job restarted too many times,False
723,ATL03_20201124090414_09340912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201124090414_09340912_006_01.h5-1128.log,The job restarted too many times,False
724,ATL03_20201126203350_09720910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201126203350_09720910_006_01.h5-1130.log,The job restarted too many times,False
725,ATL03_20201128194231_10020910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201128194231_10020910_006_01.h5-1131.log,The job restarted too many times,False
726,ATL03_20201129083014_10100912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201129083014_10100912_006_01.h5-1132.log,The job restarted too many times,False
727,ATL03_20201129191651_10170910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201129191651_10170910_006_01.h5-1133.log,The job restarted too many times,False
728,ATL03_20201204075615_10860912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201204075615_10860912_006_01.h5-1137.log,The job restarted too many times,False
729,ATL03_20201204201711_10940910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201204201711_10940910_006_01.h5-1138.log,The job restarted too many times,False
730,ATL03_20201206192552_11240910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201206192552_11240910_006_01.h5-1140.log,The job restarted too many times,False
731,ATL03_20201211080517_11930912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201211080517_11930912_006_01.h5-1142.log,The job restarted too many times,False
732,ATL03_20201215075658_12540912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201215075658_12540912_006_01.h5-1143.log,The job restarted too many times,False
733,ATL03_20201215184335_12610910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201215184335_12610910_006_01.h5-1144.log,The job restarted too many times,False
734,ATL03_20201218081417_13000912_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201218081417_13000912_006_01.h5-1146.log,The job restarted too many times,False
735,ATL03_20201218190054_13070910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201218190054_13070910_006_01.h5-1147.log,The job restarted too many times,False
736,ATL03_20201222185235_13680910_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201222185235_13680910_006_01.h5-1148.log,The job restarted too many times,False
737,ATL03_20201224180116_00111010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201224180116_00111010_006_01.h5-1150.log,The job restarted too many times,False
738,ATL03_20201228175255_00721010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201228175255_00721010_006_01.h5-1152.log,The job restarted too many times,False
739,ATL03_20201229081457_00811012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201229081457_00811012_006_01.h5-1153.log,The job restarted too many times,False
740,ATL03_20201229190135_00881010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20201229190135_00881010_006_01.h5-1154.log,The job restarted too many times,False
741,ATL03_20210103074059_01571012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210103074059_01571012_006_01.h5-1157.log,The job restarted too many times,False
742,ATL03_20210103182736_01641010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210103182736_01641010_006_01.h5-1158.log,The job restarted too many times,False
743,ATL03_20210105064940_01871012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210105064940_01871012_006_01.h5-1159.log,The job restarted too many times,False
744,ATL03_20210116065021_03551012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210116065021_03551012_006_01.h5-1164.log,The job restarted too many times,False
745,ATL03_20210116173659_03621010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210116173659_03621010_006_01.h5-1165.log,The job restarted too many times,False
746,ATL03_20210118181954_03931010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210118181954_03931010_006_01.h5-1167.log,The job restarted too many times,False
747,ATL03_20210120172839_04231010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210120172839_04231010_006_01.h5-1170.log,The job restarted too many times,False
748,ATL03_20210121061623_04311012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210121061623_04311012_006_01.h5-1171.log,The job restarted too many times,False
749,ATL03_20210126162902_05141010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210126162902_05141010_006_01.h5-1174.log,The job restarted too many times,False
750,ATL03_20210128171202_05451010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210128171202_05451010_006_01.h5-1175.log,The job restarted too many times,False
751,ATL03_20210130053406_05681012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210130053406_05681012_006_01.h5-1177.log,The job restarted too many times,False
752,ATL03_20210203052545_06291012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210203052545_06291012_006_01.h5-1179.log,The job restarted too many times,False
753,ATL03_20210205060845_06601012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210205060845_06601012_006_01.h5-1181.log,The job restarted too many times,False
754,ATL03_20210206054306_06751012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210206054306_06751012_006_01.h5-1182.log,The job restarted too many times,False
755,ATL03_20210207051726_06901012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210207051726_06901012_006_01.h5-1183.log,The job restarted too many times,False
756,ATL03_20210209164702_07281010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210209164702_07281010_006_01.h5-1185.log,The job restarted too many times,False
757,ATL03_20210213163842_07891010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210213163842_07891010_006_01.h5-1186.log,The job restarted too many times,False
758,ATL03_20210223044408_09341012_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210223044408_09341012_006_01.h5-1188.log,The job restarted too many times,False
759,ATL03_20210223153046_09411010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210223153046_09411010_006_01.h5-1189.log,The job restarted too many times,False
760,ATL03_20210225161342_09721010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210225161342_09721010_006_01.h5-1190.log,The job restarted too many times,False
761,ATL03_20210228145643_10171010_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2020-21_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2020-21_1000_West_H-Hp-135549_ATL03_20210228145643_10171010_006_01.h5-1191.log,The job restarted too many times,False
762,ATL03_20181117181102_07650112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181117181102_07650112_006_02.h5-1192.log,The job restarted too many times,False
763,ATL03_20181124053209_08640110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181124053209_08640110_006_02.h5-1193.log,The job restarted too many times,False
764,ATL03_20181128052346_09250110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181128052346_09250110_006_02.h5-1194.log,The job restarted too many times,False
765,ATL03_20181129045806_09400110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181129045806_09400110_006_02.h5-1195.log,The job restarted too many times,False
766,ATL03_20181202051528_09860110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181202051528_09860110_006_02.h5-1197.log,The job restarted too many times,False
767,ATL03_20181203173732_10090112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181203173732_10090112_006_02.h5-1198.log,The job restarted too many times,False
768,ATL03_20181204171153_10240112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181204171153_10240112_006_02.h5-1199.log,The job restarted too many times,False
769,ATL03_20181206050709_10470110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181206050709_10470110_006_02.h5-1200.log,The job restarted too many times,False
770,ATL03_20181224034234_13210110_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181224034234_13210110_006_02.h5-1202.log,The job restarted too many times,False
771,ATL03_20181228162158_00030212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181228162158_00030212_006_02.h5-1205.log,The job restarted too many times,False
772,ATL03_20181231163920_00490212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20181231163920_00490212_006_02.h5-1207.log,The job restarted too many times,False
773,ATL03_20190108033456_01630210_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190108033456_01630210_006_02.h5-1210.log,The job restarted too many times,False
774,ATL03_20190109155659_01860212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190109155659_01860212_006_02.h5-1211.log,The job restarted too many times,False
775,ATL03_20190110153119_02010212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190110153119_02010212_006_02.h5-1212.log,The job restarted too many times,False
776,ATL03_20190114152255_02620212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190114152255_02620212_006_02.h5-1214.log,The job restarted too many times,False
777,ATL03_20190121153200_03690212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190121153200_03690212_006_02.h5-1215.log,The job restarted too many times,False
778,ATL03_20190122021838_03760210_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190122021838_03760210_006_02.h5-1216.log,The job restarted too many times,False
779,ATL03_20190126145807_04450212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190126145807_04450212_006_02.h5-1217.log,The job restarted too many times,False
780,ATL03_20190131142412_05210212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190131142412_05210212_006_02.h5-1218.log,The job restarted too many times,False
781,ATL03_20190202021929_05440210_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190202021929_05440210_006_02.h5-1219.log,The job restarted too many times,False
782,ATL03_20190203144133_05670212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190203144133_05670212_006_02.h5-1221.log,The job restarted too many times,False
783,ATL03_20190211142449_06890212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190211142449_06890212_006_02.h5-1222.log,The job restarted too many times,False
784,ATL03_20190219012026_08030210_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190219012026_08030210_006_02.h5-1223.log,The job restarted too many times,False
785,ATL03_20190220005446_08180210_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190220005446_08180210_006_02.h5-1224.log,The job restarted too many times,False
786,ATL03_20190220134229_08260212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190220134229_08260212_006_02.h5-1225.log,The job restarted too many times,False
787,ATL03_20190223135950_08720212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190223135950_08720212_006_02.h5-1226.log,The job restarted too many times,False
788,ATL03_20190224133411_08870212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-135549_ATL03_20190224133411_08870212_006_02.h5-1227.log,The job restarted too many times,False
