,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
32,ATL03_20210818145659_08551203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210818145659_08551203_006_01.h5-838.log,memory usage exceeded request_memory,True
33,ATL03_20210822144839_09161203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210822144839_09161203_006_01.h5-848.log,memory usage exceeded request_memory,True
34,ATL03_20210830143159_10381203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210830143159_10381203_006_01.h5-869.log,memory usage exceeded request_memory,True
35,ATL03_20220525145029_09701505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220525145029_09701505_006_01.h5-932.log,memory usage exceeded request_memory,True
36,ATL03_20220529144215_10311505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220529144215_10311505_006_01.h5-943.log,memory usage exceeded request_memory,True
37,ATL03_20220602143357_10921505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220602143357_10921505_006_01.h5-954.log,memory usage exceeded request_memory,True
38,ATL03_20220607135957_11681505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220607135957_11681505_006_01.h5-968.log,memory usage exceeded request_memory,True
39,ATL03_20220611135135_12291505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220611135135_12291505_006_01.h5-977.log,memory usage exceeded request_memory,True
40,ATL03_20220615134315_12901505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220615134315_12901505_006_01.h5-986.log,memory usage exceeded request_memory,True
41,ATL03_20220619133458_13511505_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220619133458_13511505_006_01.h5-996.log,memory usage exceeded request_memory,True
42,ATL03_20220627131820_00861605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220627131820_00861605_006_01.h5-1016.log,memory usage exceeded request_memory,True
