,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
40,ATL03_20200119062813_03590612_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2019-20_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2019-20_1000_East_Dp-E-197770_ATL03_20200119062813_03590612_006_01.h5-1490.log,The job restarted too many times,False
41,ATL03_20201211155644_11980912_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2020-21_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2020-21_1000_East_Dp-E-197770_ATL03_20201211155644_11980912_006_01.h5-1522.log,The job restarted too many times,False
42,ATL03_20191201021643_09950512_006_01.h5,geojsons/simplified_ANT_1000_West_G-H.geojson,AIS_2019-20_1000_West_G-H,geojsons/ANT_1000_West_G-H.geojson,logs/job_AIS_2019-20_1000_West_G-H-197770_ATL03_20191201021643_09950512_006_01.h5-1599.log,The job restarted too many times,False
43,ATL03_20200724120410_04450804_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-197770_ATL03_20200724120410_04450804_006_01.h5-1880.log,The job restarted too many times,False
44,ATL03_20220819215356_09011603_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-197770_ATL03_20220819215356_09011603_006_01.h5-1993.log,The job restarted too many times,False
45,ATL03_20220822112150_09401605_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-197770_ATL03_20220822112150_09401605_006_01.h5-1994.log,The job restarted too many times,False
46,ATL03_20190807163046_06200405_006_02.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2019_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2019_2000_SE-197770_ATL03_20190807163046_06200405_006_02.h5-2068.log,The job restarted too many times,False
47,ATL03_20190801173024_05290405_006_02.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2019_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2019_2000_CW-197770_ATL03_20190801173024_05290405_006_02.h5-2493.log,The job restarted too many times,False
48,ATL03_20200730000939_05290805_006_01.h5,geojsons/simplified_GRE_2000_CW.geojson,GrIS_2020_2000_CW,geojsons/GRE_2000_CW.geojson,logs/job_GrIS_2020_2000_CW-197770_ATL03_20200730000939_05290805_006_01.h5-2532.log,The job restarted too many times,False
49,ATL03_20190510071453_06420303_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-197770_ATL03_20190510071453_06420303_006_02.h5-2945.log,The job restarted too many times,False
