,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
49,ATL03_20190215141629_07500212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190215141629_07500212_006_02.h5-15309.log,memory usage exceeded request_memory,True
50,ATL03_20190219140808_08110212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190219140808_08110212_006_02.h5-15312.log,memory usage exceeded request_memory,True
51,ATL03_20191118121944_08030510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191118121944_08030510_006_01.h5-15327.log,memory usage exceeded request_memory,True
52,ATL03_20191122121124_08640510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191122121124_08640510_006_01.h5-15331.log,memory usage exceeded request_memory,True
53,ATL03_20191130115443_09860510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191130115443_09860510_006_01.h5-15341.log,memory usage exceeded request_memory,True
54,ATL03_20191205112043_10620510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191205112043_10620510_006_01.h5-15347.log,memory usage exceeded request_memory,True
55,ATL03_20191213110403_11840510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191213110403_11840510_006_01.h5-15354.log,memory usage exceeded request_memory,True
56,ATL03_20191217105544_12450510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191217105544_12450510_006_01.h5-15357.log,memory usage exceeded request_memory,True
57,ATL03_20191225103905_13670510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019-20_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019-20_1000_Peninsula_I-Ipp-114218_ATL03_20191225103905_13670510_006_01.h5-15365.log,memory usage exceeded request_memory,True
58,ATL03_20201115185852_08030910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201115185852_08030910_006_01.h5-15436.log,memory usage exceeded request_memory,True
